enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
8621,5,85,3,1,2,5,6,0,8,6,6,29,0
16257,70,91,1,0,3,2,5,21,3,5,4,87,0
10148,64,14,3,1,3,2,1,20,3,5,0,17,0
13306,64,14,3,0,3,0,5,18,0,5,0,40,0
2752,13,90,1,0,1,2,5,5,3,5,1,15,0
16350,6,88,1,0,3,0,5,21,2,5,4,93,0
16510,64,14,1,1,3,0,5,16,8,4,0,52,0
19148,5,85,1,0,3,0,5,21,8,6,4,187,1
8449,95,67,3,0,3,2,5,21,4,5,1,20,0
2176,100,54,1,0,3,2,5,21,1,4,4,92,0
5513,5,85,1,0,3,0,3,8,0,5,2,19,0
17853,3,11,1,1,3,0,5,18,8,6,6,46,1
15192,5,85,1,0,3,0,5,21,8,6,1,59,0
13899,64,14,1,0,3,0,5,16,3,5,3,77,1
11343,5,85,3,1,3,0,5,14,3,4,0,4,0
10062,7,53,1,0,3,5,6,16,4,6,0,19,0
748,103,91,1,0,3,0,5,21,3,5,2,1,0
13043,7,53,0,0,0,0,5,19,1,5,4,181,0
8331,95,67,1,1,3,1,6,3,8,6,0,89,0
834,61,23,1,0,3,0,5,3,1,5,2,24,0
16917,64,14,1,0,0,0,5,15,0,5,0,7,1
13580,13,90,1,0,3,0,5,19,5,5,1,21,0
17421,5,85,1,0,3,0,2,10,1,5,4,89,0
12924,48,82,3,0,3,0,5,19,7,0,0,55,0
17314,5,85,1,0,0,1,6,1,8,6,1,80,1
6487,13,90,1,0,3,0,5,17,7,5,0,117,0
1322,64,14,1,0,3,0,5,14,4,5,6,17,1
4032,2,73,3,0,3,1,6,21,4,5,6,18,0
11088,94,56,1,0,0,0,5,18,6,5,1,230,0
11621,103,91,3,1,3,0,5,21,8,6,1,14,0
9828,48,82,1,1,0,0,5,11,8,6,6,9,0
12488,101,40,3,0,1,0,5,13,4,5,4,38,0
5930,64,14,1,0,3,2,5,18,8,6,0,24,1
13290,3,11,1,1,3,0,5,20,7,0,0,142,1
7483,64,14,1,0,3,0,5,13,8,6,0,25,0
13334,63,55,1,0,3,0,5,2,1,5,4,24,0
17396,5,85,1,0,3,0,5,21,4,5,4,49,1
5005,5,85,1,0,3,0,5,19,3,5,4,29,0
2128,8,27,1,0,3,0,5,9,3,5,3,38,0
17054,64,14,3,1,0,1,6,20,8,6,6,55,1
9174,64,14,3,0,3,0,5,13,4,6,0,81,1
11295,64,14,3,0,3,0,5,17,3,5,1,31,0
6625,48,82,1,0,3,0,5,21,4,5,0,42,1
4752,11,8,1,0,3,5,6,6,1,5,4,14,1
18663,37,36,1,1,3,0,5,14,8,6,0,20,1
12735,95,67,1,0,3,0,2,19,3,5,1,190,0
16220,5,85,1,0,3,0,5,5,8,6,0,59,0
18500,106,13,1,0,3,0,5,11,8,6,0,8,0
12274,64,14,1,0,3,0,5,17,4,5,0,49,0
11186,101,40,1,1,1,1,6,14,2,5,0,214,1
9984,48,82,1,0,3,0,5,13,4,6,1,90,0
11129,64,14,1,0,3,2,5,15,1,5,0,14,1
10689,5,85,1,0,0,0,5,15,1,5,1,13,0
448,48,82,1,0,3,0,5,1,5,5,0,73,0
15585,64,14,1,0,3,0,5,12,8,6,1,42,1
8004,13,90,1,0,3,2,5,5,5,5,0,51,0
7439,103,91,3,1,3,5,6,0,8,6,0,74,0
5290,64,14,1,0,3,0,5,18,1,5,0,53,1
19068,101,40,1,1,1,0,5,18,7,0,0,49,0
13813,42,27,1,0,3,0,5,17,8,5,6,98,0
5426,1,76,1,0,3,2,5,8,7,0,0,41,0
4805,48,82,1,0,3,3,5,21,1,5,3,10,0
15418,48,82,1,0,3,2,5,1,4,5,1,73,0
10089,94,56,1,0,0,1,6,17,4,5,0,16,0
16984,82,74,1,0,0,0,5,19,4,5,4,89,0
19023,95,67,1,1,3,2,5,21,1,5,1,193,0
16730,64,14,1,1,3,0,5,13,5,5,2,10,1
1642,6,88,1,0,3,2,2,17,7,5,0,158,0
3227,48,82,1,0,3,0,5,1,4,5,3,8,0
12606,95,67,1,1,3,0,4,15,8,6,6,35,0
16100,26,60,1,0,0,0,5,15,0,4,0,5,0
15004,103,91,1,0,3,0,5,2,2,5,4,71,0
6597,13,90,1,0,1,0,5,9,1,2,2,83,0
11843,42,27,1,0,3,0,5,5,4,4,4,23,0
17855,91,83,1,0,3,1,6,21,0,5,0,76,0
12422,5,85,3,0,3,0,4,12,3,5,4,55,0
3905,4,57,3,0,3,0,5,4,4,5,0,21,0
17752,5,85,1,0,3,0,2,8,4,1,1,7,0
3970,118,69,1,0,3,2,5,21,8,6,4,7,0
1453,5,85,1,1,3,0,5,21,8,6,0,54,0
16463,64,14,1,0,0,0,5,19,1,5,0,73,1
16264,64,14,3,1,0,2,5,13,8,6,0,56,1
9653,64,14,1,0,0,0,5,11,7,6,0,35,0
9663,5,85,3,1,2,5,6,11,8,6,6,142,0
3283,5,85,1,0,3,0,5,21,1,5,4,147,0
13716,64,14,1,0,3,0,5,2,4,5,0,3,0
11807,15,38,1,0,3,2,4,11,1,6,1,100,0
2032,13,90,1,0,3,0,5,17,3,5,2,28,0
18871,48,82,1,0,3,2,5,21,3,5,1,77,0
15708,30,78,3,0,3,2,5,5,2,5,4,83,0
11254,64,14,1,0,0,0,5,11,7,5,1,137,1
12838,6,88,1,0,0,1,6,18,1,4,0,40,1
1424,21,34,1,0,0,0,5,15,8,5,0,12,0
11423,89,70,1,0,3,2,5,3,4,5,0,29,0
1359,64,14,1,0,3,0,5,18,1,5,1,102,1
14812,10,28,1,1,0,0,5,11,8,6,0,106,0
14266,82,74,3,0,3,0,5,19,4,5,5,61,0
15784,48,82,3,1,3,4,6,18,4,5,1,20,0
18548,99,72,1,0,3,0,5,3,7,0,0,96,0
6830,48,82,0,0,3,2,2,15,8,4,0,56,0
5455,49,85,1,0,3,0,5,21,8,6,4,43,1
2079,5,85,1,0,3,2,5,21,0,5,4,8,0
5242,94,56,3,0,0,0,5,18,1,2,0,3,0
5794,5,85,1,0,3,0,5,21,7,0,2,52,0
8393,13,90,3,0,3,2,5,21,5,5,4,106,0
3856,66,27,0,1,3,2,5,17,8,6,0,96,1
11783,74,75,3,0,3,0,5,15,7,0,0,110,0
7671,74,75,1,0,3,2,5,3,3,5,0,105,0
2471,46,44,1,0,3,0,5,21,8,6,0,27,1
16860,13,90,1,0,3,2,5,21,1,5,0,23,0
2871,50,45,3,0,2,0,5,21,5,4,6,27,1
18887,80,5,3,0,0,0,5,14,8,6,0,14,1
2629,116,27,3,1,3,1,6,11,8,6,6,75,0
232,5,85,1,0,3,0,5,3,2,5,4,79,0
9133,61,23,3,1,0,0,5,13,8,6,5,31,1
12403,101,40,1,0,3,0,5,21,1,5,1,94,0
9689,64,14,1,1,3,0,5,14,0,5,0,10,1
8610,5,85,1,0,3,0,5,6,0,5,4,45,0
8166,64,14,1,0,0,0,4,15,1,5,0,19,0
4499,91,83,1,0,3,0,5,18,1,6,3,45,0
2728,5,85,1,0,3,4,6,1,7,5,0,13,0
11728,48,82,1,1,0,0,5,20,8,6,0,43,0
379,5,85,3,0,3,0,5,5,4,5,4,26,0
613,5,85,1,0,3,0,5,2,3,5,4,33,0
12608,5,85,1,0,3,0,5,2,4,5,2,16,0
5828,5,85,0,1,3,0,2,13,1,5,2,39,0
8310,64,14,3,1,0,2,5,13,8,6,0,19,1
6860,70,91,1,1,0,0,5,17,8,6,1,30,1
12514,83,41,1,0,3,2,5,18,2,4,0,44,0
4857,95,67,1,1,3,1,6,2,8,5,0,31,0
16809,114,89,1,0,3,0,5,18,4,1,1,84,0
3806,93,21,1,0,3,0,5,16,4,5,0,108,0
8390,94,56,1,0,3,2,1,2,8,6,1,34,0
5371,83,41,1,0,0,0,5,3,1,5,2,5,0
3554,5,85,1,0,3,2,2,6,2,5,3,10,0
8243,4,57,1,0,3,2,5,21,8,6,0,60,1
14024,30,78,1,0,3,2,5,16,0,0,0,90,0
5317,50,45,1,0,3,0,2,21,7,5,1,27,0
3548,49,85,3,0,3,2,5,21,1,5,1,17,0
17467,7,53,1,0,1,0,5,17,1,6,0,49,0
6947,61,23,1,1,3,0,5,16,2,6,0,180,0
3900,13,90,1,1,3,1,6,15,4,5,1,203,0
7497,5,85,1,0,0,0,5,16,6,5,1,25,0
14997,5,85,1,0,3,2,2,15,3,5,3,163,1
17638,83,41,1,1,3,0,4,11,2,5,6,25,0
11817,13,90,1,0,3,2,5,7,1,5,4,36,0
10636,50,45,1,1,0,1,6,14,8,6,1,16,1
46,2,73,1,0,3,0,5,21,8,6,3,41,1
9113,13,90,1,1,0,0,5,1,8,6,6,66,0
9096,48,82,3,0,3,0,5,4,8,6,4,39,0
2986,1,76,1,0,3,0,5,3,2,5,4,13,0
13844,64,14,1,1,3,0,5,14,5,5,0,186,0
5275,119,27,1,0,2,1,6,13,8,6,0,21,1
12547,48,82,1,0,3,0,5,4,4,1,0,7,0
6175,5,85,1,0,0,2,5,18,0,1,0,37,0
7118,64,14,3,1,3,0,5,0,7,6,0,28,0
3524,122,84,1,0,3,0,5,18,2,5,1,25,0
14193,64,14,3,0,3,2,5,4,3,5,1,21,0
10279,48,82,1,0,3,0,5,19,1,5,0,49,0
19076,49,85,0,0,3,2,5,21,4,5,4,117,1
6648,83,41,1,0,3,0,5,19,1,1,0,98,0
14245,64,14,1,0,0,0,5,14,4,5,3,177,1
8934,5,85,3,0,3,0,4,13,7,5,1,17,1
17803,5,85,1,0,3,2,5,21,8,6,3,79,1
8707,94,56,0,1,1,0,5,13,4,5,0,140,1
7380,101,40,1,0,3,2,5,21,8,6,4,40,0
17321,5,85,3,0,0,2,5,19,0,5,0,53,0
2456,116,27,1,0,0,2,5,21,3,4,0,27,0
2219,48,82,1,0,3,0,2,21,3,4,0,19,0
6221,55,71,1,1,3,0,3,5,4,2,2,44,0
2111,5,85,1,0,0,2,5,16,3,5,2,54,0
18974,48,82,1,0,3,0,5,15,4,5,2,27,0
9767,70,91,1,0,3,2,5,16,1,5,0,94,0
13504,64,14,3,1,0,0,5,0,8,6,6,17,1
12683,61,23,1,1,0,0,5,19,8,6,0,41,0
10363,41,24,3,0,2,0,5,14,4,5,2,30,1
15966,64,14,3,0,3,0,5,16,3,5,1,46,1
6546,70,91,1,0,3,2,5,1,8,6,0,65,0
15252,5,85,1,0,3,0,5,14,3,5,1,7,0
1772,4,57,1,1,3,1,6,14,8,5,6,92,0
18848,5,85,1,0,3,0,5,21,8,6,4,39,1
14487,99,72,3,0,3,0,5,2,0,6,0,14,0
12833,13,90,3,0,3,0,5,18,5,5,6,52,0
238,5,85,1,0,3,2,5,21,3,5,4,41,0
15821,5,85,1,0,3,2,5,17,6,4,3,7,0
6042,4,57,3,0,2,0,5,3,6,5,0,170,0
17463,5,85,1,0,3,0,4,18,1,2,0,125,0
16077,5,85,0,0,3,0,5,15,4,5,1,24,1
14100,11,8,1,0,0,2,5,14,1,2,1,36,1
18829,29,27,1,1,3,5,6,21,8,6,0,84,0
9227,13,90,3,0,0,2,5,19,4,5,0,87,0
19101,64,14,1,1,3,0,5,16,3,5,6,20,1
18684,5,85,0,0,3,0,2,14,1,5,0,89,0
16912,85,77,1,1,3,1,6,13,1,5,4,9,0
6424,5,85,1,0,3,4,6,3,8,6,0,69,1
6151,5,85,1,1,3,2,5,16,2,4,0,104,1
9814,45,46,1,0,3,0,5,19,1,2,4,34,1
14845,4,57,1,1,0,0,5,13,8,6,6,72,1
11238,6,88,1,1,0,0,5,4,8,6,2,40,1
5900,48,82,1,0,3,0,5,17,2,5,3,21,0
4658,13,90,1,0,3,2,5,3,2,5,0,81,0
3212,91,83,3,0,3,1,6,18,1,2,0,19,0
3341,5,85,1,0,3,0,5,18,3,5,1,43,0
17881,5,85,1,0,3,0,5,17,3,5,0,105,0
14103,49,85,1,0,3,0,4,21,8,6,0,18,1
2869,64,14,1,0,0,0,5,13,0,5,4,113,1
4007,5,85,1,1,0,1,6,15,3,5,0,54,0
905,103,91,3,0,3,0,5,3,2,5,0,41,0
9380,64,14,1,0,3,2,5,14,7,0,0,77,1
13500,13,90,1,0,3,0,5,21,8,6,4,112,0
12466,13,90,1,0,3,2,5,21,1,5,4,55,0
19136,64,14,1,1,0,1,6,15,8,5,6,5,0
16992,30,78,1,0,3,0,5,17,6,5,4,14,0
5504,5,85,1,1,3,0,5,16,1,2,0,53,0
2155,65,80,3,0,3,0,5,18,1,1,1,112,0
8703,93,21,1,0,3,0,1,21,8,6,0,28,0
11860,84,3,3,1,0,0,5,11,8,6,0,32,1
3755,48,82,1,1,3,0,5,18,4,5,3,22,0
12171,64,14,1,0,3,0,5,2,4,1,0,181,1
7163,13,90,3,1,3,2,2,16,4,5,0,75,0
11,65,80,1,1,3,0,5,21,0,5,4,23,0
15077,99,72,1,0,3,0,5,4,0,5,1,99,0
14959,55,71,1,1,0,2,2,19,1,4,1,55,0
11929,5,85,1,0,3,2,5,1,3,5,0,20,0
10790,5,85,1,0,3,0,5,17,3,5,0,76,0
3782,13,90,1,0,3,1,6,14,4,5,0,13,0
14905,5,85,1,0,3,0,2,4,4,5,0,235,0
16367,5,85,1,0,3,0,5,21,4,5,0,19,1
8459,38,63,1,0,0,0,5,19,0,3,0,33,0
6126,95,67,1,0,3,5,6,21,6,4,4,16,0
4242,64,14,1,0,3,0,1,21,8,6,1,30,1
7283,48,82,1,0,0,0,5,15,8,6,3,51,0
3625,4,57,3,0,1,0,5,15,1,2,0,235,0
17121,13,90,1,0,3,0,5,14,3,5,0,18,0
8190,39,9,3,0,3,0,5,2,1,5,0,121,1
8725,45,46,1,1,3,0,5,2,8,6,1,17,1
1363,30,78,1,1,3,2,5,21,5,5,4,3,0
13892,13,90,3,0,3,3,5,9,2,5,3,119,0
3567,13,90,3,0,0,1,6,17,8,6,1,81,0
8126,64,14,1,1,2,0,5,15,8,6,6,23,1
11408,5,85,3,0,3,0,5,2,8,6,5,10,1
15870,2,73,1,1,3,1,6,14,8,6,6,36,0
8951,4,57,1,1,0,0,5,11,8,6,1,113,1
15270,41,24,3,1,0,1,6,0,8,6,6,26,0
5734,5,85,3,0,3,0,5,6,0,1,3,41,0
10345,75,53,3,1,0,2,5,6,2,5,0,32,0
7722,66,27,1,1,0,1,6,17,8,6,6,27,0
15730,48,82,1,1,0,1,6,3,8,6,6,41,0
14761,95,67,0,1,0,0,5,13,8,6,1,16,1
7231,48,82,3,0,3,0,5,11,0,5,0,158,0
10165,5,85,1,0,3,0,5,14,4,5,0,57,0
6875,48,82,1,0,1,0,5,1,4,5,3,181,0
10865,49,85,1,1,3,0,2,1,3,5,0,56,0
15501,11,8,1,0,3,0,5,17,5,5,0,39,1
18840,64,14,1,1,3,1,6,14,8,6,0,27,1
14207,103,91,3,0,0,1,6,11,7,5,0,29,0
10963,49,85,1,0,3,0,5,3,0,5,0,33,0
17009,64,14,3,1,0,1,6,13,2,2,6,43,0
10691,5,85,1,0,3,0,1,0,3,5,0,27,0
13416,89,70,1,0,3,3,5,21,8,6,6,150,0
4464,55,71,1,1,0,0,5,13,8,6,0,25,1
3589,51,81,1,0,1,0,5,21,3,5,4,5,0
17673,117,25,1,1,3,0,5,1,3,5,0,31,0
2528,48,82,1,0,3,1,6,0,8,6,6,94,0
2389,5,85,1,0,3,0,5,5,8,6,0,69,1
15487,64,14,1,1,0,1,6,17,8,6,6,3,0
4481,116,27,3,0,3,2,5,19,0,6,3,85,0
2006,5,85,1,0,3,0,5,5,3,5,4,219,0
14515,5,85,1,0,3,0,2,11,1,5,0,163,0
11421,5,85,0,0,3,0,5,21,8,6,4,54,1
15108,40,33,3,0,0,0,5,16,8,6,0,41,0
11135,13,90,1,0,3,1,6,2,8,6,0,33,0
10467,116,27,3,1,1,1,6,11,4,5,0,15,0
18210,48,82,1,0,3,0,5,5,2,5,0,7,0
17201,13,90,1,1,3,1,6,14,8,6,6,62,0
18891,38,63,2,1,2,5,6,11,8,6,6,7,0
2351,5,85,1,0,3,0,5,16,3,5,0,20,0
2753,13,90,1,0,3,2,5,19,4,5,1,120,0
4438,4,57,1,0,3,0,3,1,1,6,3,220,0
8524,11,8,1,1,3,0,5,0,8,6,0,6,0
8582,11,8,3,0,3,0,5,18,8,6,0,22,1
2544,30,78,1,1,2,5,6,0,8,6,6,23,0
9904,64,14,1,0,3,0,5,15,0,5,2,47,1
4958,28,37,1,0,3,0,1,14,0,5,0,172,0
967,5,85,1,0,3,0,5,3,4,4,1,41,0
7741,74,75,1,0,3,1,6,7,0,5,4,72,0
6343,5,85,1,0,3,0,5,21,3,5,4,152,1
13711,64,14,1,0,3,0,5,15,1,1,0,101,1
19029,7,53,2,1,3,2,5,0,8,6,0,14,0
13007,64,14,3,0,0,0,5,16,4,0,2,73,1
10057,5,85,1,0,3,0,5,8,1,5,0,38,0
5922,48,82,3,0,0,2,5,15,4,6,5,91,0
16234,95,67,1,0,3,0,1,3,5,5,0,94,0
15704,99,72,1,0,3,0,5,21,2,5,4,69,0
18037,48,82,1,0,3,2,5,7,4,5,6,3,0
8630,5,85,3,1,0,5,6,20,8,6,6,33,0
12261,64,14,1,0,0,0,4,13,4,5,2,50,0
6543,65,80,3,0,2,1,6,13,8,6,2,20,0
15229,5,85,1,0,3,0,5,9,3,5,1,5,0
7822,74,75,1,0,0,1,6,19,8,6,1,67,0
13811,48,82,1,1,3,3,5,19,2,4,4,89,0
13706,64,14,3,0,0,0,5,15,4,5,0,70,1
8599,89,70,1,0,3,0,4,19,1,6,1,3,0
7996,5,85,1,0,3,0,5,14,4,0,0,141,0
10262,95,67,0,1,3,2,2,13,4,5,1,8,0
16329,5,85,1,0,3,0,5,1,1,5,3,25,0
13658,103,91,1,0,3,1,6,14,3,4,1,41,0
14907,5,85,2,0,3,2,5,9,8,6,0,44,1
9272,30,78,3,1,3,3,5,3,8,6,1,52,0
10683,5,85,1,0,0,2,5,6,4,5,1,161,0
1896,78,60,1,0,0,0,5,21,1,5,4,71,0
18747,39,9,0,0,1,2,5,21,3,2,2,132,1
2670,64,14,1,1,3,2,5,16,5,2,4,134,1
16681,5,85,1,0,3,0,5,17,1,5,4,30,0
18985,5,85,1,0,3,0,5,21,3,5,4,24,0
6719,103,91,3,0,3,2,5,11,3,5,0,27,0
13755,13,90,1,0,3,2,5,21,7,5,4,7,0
7404,5,85,1,1,2,5,6,0,8,6,6,11,0
13169,5,85,1,1,3,0,5,14,4,5,0,31,0
10626,64,14,3,0,3,0,5,13,1,5,0,76,1
1197,95,67,1,0,3,2,5,1,8,5,0,157,0
13619,5,85,1,1,3,4,6,1,8,6,6,52,0
9291,4,57,1,0,3,2,5,4,0,0,0,11,0
19144,47,64,0,0,3,2,5,17,4,5,0,5,1
9747,94,56,1,0,3,0,5,14,7,5,0,30,0
18295,91,83,1,0,3,2,5,17,1,6,0,4,0
13732,21,34,1,0,3,2,5,4,2,4,4,65,1
3369,5,85,3,0,3,3,5,21,5,2,4,171,0
5241,22,1,3,0,0,0,5,15,8,4,0,3,0
9020,41,24,1,0,3,5,6,8,8,6,6,170,0
11987,49,85,3,1,3,2,5,18,6,5,0,111,0
1759,24,7,1,0,3,0,5,21,8,6,6,92,0
16113,5,85,1,0,0,0,2,1,1,5,2,38,0
10742,112,87,3,1,0,0,5,11,1,2,0,60,0
12016,56,48,1,0,3,0,5,7,5,5,1,101,0
18894,49,85,0,0,3,0,5,12,3,5,0,6,0
13568,5,85,3,1,3,0,3,13,3,5,1,27,0
14464,64,14,1,0,3,0,5,6,4,5,6,79,0
15814,5,85,1,0,1,0,5,13,3,5,1,10,0
13516,64,14,1,0,3,0,5,11,0,5,1,88,1
16457,64,14,1,0,3,2,5,14,1,5,0,31,1
9887,48,82,1,0,3,0,5,15,4,5,0,18,0
8042,49,85,1,0,3,4,6,19,7,2,1,153,0
18683,5,85,1,0,3,0,5,14,3,5,6,108,0
482,13,90,1,0,3,1,6,12,2,5,4,89,0
10018,5,85,3,0,0,2,5,18,3,5,0,79,0
16557,64,14,1,0,3,0,5,17,1,6,0,16,1
5675,5,85,3,0,3,0,5,21,3,5,3,19,0
958,77,48,1,0,3,2,5,17,3,5,0,55,0
8172,13,90,1,0,3,2,5,21,3,5,4,107,0
5135,48,82,1,0,3,0,5,2,1,5,1,115,0
9812,61,23,3,1,3,0,5,11,8,6,0,71,1
13063,55,71,1,0,3,2,5,1,3,5,2,8,0
17751,101,40,3,1,3,0,5,19,3,4,4,14,0
11819,91,83,3,0,3,0,5,13,8,6,0,27,0
1634,65,80,1,0,3,0,5,1,2,5,6,47,0
17365,5,85,1,0,3,0,5,16,0,0,0,8,0
3983,5,85,1,1,0,1,6,14,8,6,0,109,1
5308,13,90,1,0,3,0,5,5,4,5,4,27,0
6783,5,85,1,1,3,0,5,21,8,6,0,16,1
10468,64,14,1,0,3,0,5,17,3,5,0,107,0
5329,6,88,3,0,3,2,5,21,3,5,2,34,0
14739,11,8,1,0,3,0,5,16,0,1,0,2,0
14750,5,85,1,1,3,4,6,0,8,6,6,174,0
12964,121,92,1,1,3,2,0,21,7,5,4,133,0
15853,49,85,1,0,3,0,5,7,1,5,6,33,0
8794,48,82,1,0,0,0,5,19,8,6,4,47,0
13221,2,73,1,0,1,0,5,14,4,1,3,92,0
2248,95,67,1,1,2,1,6,17,8,6,6,17,0
5382,17,29,3,0,3,0,5,16,5,6,0,11,1
11023,64,14,0,0,3,0,5,14,4,1,0,165,1
8253,74,75,1,1,3,0,5,21,1,5,2,161,0
1861,5,85,1,0,3,0,5,6,1,5,1,27,1
7023,13,90,3,1,3,2,4,6,1,5,3,41,0
5960,30,78,3,1,0,0,5,20,8,6,6,17,1
13438,5,85,1,0,3,0,5,1,3,5,2,17,0
18681,5,85,1,1,3,0,5,13,0,5,4,8,0
2506,26,60,1,1,3,0,5,11,7,5,0,61,0
7022,82,74,1,0,3,4,6,17,0,5,1,19,0
7820,4,57,1,0,3,0,5,6,2,5,0,50,0
197,5,85,0,0,3,2,5,1,4,5,0,15,0
3638,64,14,3,1,0,0,5,15,8,6,6,15,0
15233,114,89,1,0,3,0,5,21,3,5,0,106,0
11090,29,27,1,1,3,0,5,13,8,6,0,235,1
19077,5,85,1,0,3,0,5,11,8,6,0,9,1
18851,5,85,1,1,0,1,6,15,8,6,6,52,0
12041,48,82,1,0,3,0,5,19,0,1,0,16,0
10431,5,85,3,0,3,0,5,21,8,6,4,55,1
18941,122,84,1,0,3,0,5,19,0,5,0,19,0
4302,2,73,1,0,3,2,5,8,4,5,4,13,0
6359,5,85,1,1,3,2,5,17,8,6,3,15,0
18755,64,14,1,1,0,0,5,16,8,6,6,60,1
14669,5,85,1,0,3,0,5,1,8,6,0,56,1
7040,115,38,0,1,0,1,6,14,8,6,6,21,0
6924,5,85,0,1,3,0,2,11,5,6,0,9,0
8607,5,85,1,0,3,2,5,14,6,5,0,124,0
7478,5,85,1,0,3,0,5,21,3,5,4,25,0
17180,41,24,1,1,0,1,6,0,8,6,0,29,1
12619,5,85,0,0,3,0,5,7,4,5,4,26,0
5151,30,78,0,0,3,2,5,17,2,5,0,33,0
1109,5,85,1,0,3,0,5,8,8,6,0,47,1
2037,5,85,1,0,3,0,5,14,1,6,0,9,0
17753,5,85,1,0,3,0,5,3,6,5,3,61,0
1275,30,78,1,1,0,0,5,11,8,5,6,16,0
9478,5,85,1,0,3,0,5,7,2,5,0,53,0
14887,13,90,3,1,0,0,5,18,8,6,6,8,0
7400,48,82,1,0,3,2,5,21,8,6,0,140,0
18439,5,85,1,0,1,0,5,21,4,5,2,41,0
7642,48,82,1,0,3,0,3,14,1,5,0,43,0
6012,91,83,3,0,1,0,5,18,4,5,0,27,0
7662,74,75,3,1,3,1,6,6,7,5,1,45,0
13449,5,85,1,0,3,3,5,21,8,6,4,24,0
5050,40,33,3,0,0,0,5,13,1,6,5,17,0
9470,13,90,1,0,3,2,5,3,1,5,4,150,0
3197,64,14,3,0,3,0,5,13,4,5,1,24,0
11797,70,91,1,1,0,1,6,13,4,4,0,29,0
16386,48,82,1,0,3,5,6,14,1,5,0,47,0
13880,13,90,3,1,3,0,5,5,4,5,6,67,0
13049,5,85,1,0,3,0,5,18,2,5,4,83,0
1715,45,46,3,0,0,0,5,15,8,6,0,18,0
18612,5,85,1,0,3,0,5,16,3,5,0,161,0
17083,83,41,1,0,2,3,5,6,7,1,4,18,0
5697,24,7,1,0,3,0,5,19,7,5,1,141,0
1053,21,34,3,1,3,2,5,6,4,5,5,43,0
16271,53,86,1,0,3,0,5,21,0,5,0,34,0
4527,82,74,0,0,3,0,5,7,0,5,0,21,0
4156,13,90,1,1,0,1,6,16,8,6,6,44,0
9869,1,76,0,1,0,0,5,17,8,2,0,20,1
17641,49,85,3,1,0,1,6,14,3,5,0,3,0
13247,21,34,1,0,3,2,5,3,1,5,0,185,0
6811,64,14,3,0,3,0,5,19,6,5,5,13,0
3325,50,45,3,1,0,4,6,13,8,6,0,49,1
6485,69,66,3,0,3,0,5,16,1,5,3,135,0
17364,50,45,1,0,3,0,1,21,8,5,6,10,0
6572,13,90,1,0,3,2,5,6,8,2,0,76,0
3590,49,85,1,0,3,0,5,21,2,4,6,7,0
10646,13,90,1,1,3,2,4,21,3,5,6,51,0
13097,113,27,1,0,3,0,5,2,4,5,3,38,0
159,5,85,1,0,3,0,5,21,8,4,4,31,0
15013,87,68,1,0,3,0,3,15,4,5,0,82,0
18087,5,85,1,0,3,0,5,2,0,5,0,3,0
16248,48,82,1,0,3,2,5,1,3,5,0,17,0
10665,50,45,1,1,0,1,6,13,8,6,6,48,0
13065,64,14,1,0,3,2,5,19,3,5,0,161,0
9468,13,90,1,0,3,2,5,15,0,5,0,31,0
12847,2,73,1,0,3,4,6,14,0,5,0,13,0
396,5,85,3,0,3,1,6,15,1,2,0,136,0
7182,48,82,1,0,3,0,5,21,5,1,1,19,1
18772,49,85,0,0,3,0,5,4,5,5,2,22,0
2922,5,85,3,0,2,5,6,1,7,1,2,13,0
13269,116,27,1,1,0,0,5,13,8,6,0,44,1
16176,49,85,1,0,3,0,5,21,0,5,4,51,0
3514,5,85,1,0,1,0,5,10,2,4,4,138,0
18583,5,85,1,0,3,3,5,19,2,4,0,128,0
17965,5,85,1,0,3,0,5,1,2,5,0,230,0
7476,5,85,3,1,0,0,2,20,4,4,0,176,1
17760,64,14,1,0,3,0,5,14,4,0,0,26,0
9555,64,14,3,1,0,5,6,11,8,6,6,60,0
626,5,85,2,1,0,0,5,16,8,6,1,81,0
15786,47,64,1,0,3,0,5,1,0,5,4,20,1
12172,64,14,1,0,3,0,5,14,1,5,1,92,1
7543,89,70,1,0,3,2,5,21,1,5,1,77,0
5740,5,85,1,1,1,5,6,19,8,6,1,76,1
6325,5,85,0,0,3,0,5,21,8,6,1,103,0
1084,22,1,1,0,3,0,5,14,3,4,0,21,0
8342,48,82,0,0,3,1,6,19,0,5,1,11,0
18816,22,1,0,1,1,2,5,19,8,6,0,97,1
17625,30,78,1,0,3,2,5,7,8,6,3,75,0
18540,64,14,1,1,0,0,5,15,8,5,6,8,1
5333,5,85,0,0,3,0,2,14,1,1,2,157,0
13385,2,73,1,1,1,0,5,15,8,6,2,53,0
11435,48,82,1,1,3,0,5,21,8,6,6,77,0
9473,5,85,3,0,3,0,5,5,8,6,4,136,1
12783,64,14,1,0,3,0,5,14,5,1,0,4,1
17985,101,40,1,0,1,0,5,18,8,6,2,108,1
17103,5,85,1,1,3,0,5,15,8,6,4,12,1
6808,13,90,1,1,0,0,5,14,8,6,6,36,0
7192,5,85,1,0,3,0,5,21,5,5,6,2,0
12914,13,90,1,0,3,1,6,17,4,5,0,84,0
3353,93,21,0,0,3,0,5,14,4,6,0,13,0
12069,103,91,1,0,3,0,5,21,3,5,3,92,0
